funding_total_usd,funding_rounds,seed,venture,angel,grant,private_equity,debt_financing,equity_crowdfunding,convertible_note,undisclosed,product_crowdfunding,post_ipo_equity,post_ipo_debt,secondary_market,round_A,round_B,round_C,founded_year,founded_month,founded_quarter,log_funding_total_usd,log_seed,log_venture,log_angel,log_grant,log_private_equity,log_debt_financing,log_equity_crowdfunding,log_convertible_note,log_undisclosed,log_product_crowdfunding,log_post_ipo_equity,log_post_ipo_debt,log_secondary_market,has_round_A,has_round_B,has_round_C,round_D_plus,days_to_first_funding,market_category_enc_acquired,market_category_enc_closed,geo_cluster_enc_acquired,geo_cluster_enc_closed,country_code_enc_acquired,country_code_enc_closed,status_code
5000000.0,2.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,2009.0,1.0,1.0,15.424948670398354,0.0,15.424948670398354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,578.0,0.0579365079365079,0.065079365079365,0.1695819745034094,0.0551437889119478,0.1037932471863276,0.0521050437682367,0
27000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27000.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,1.0,1.0,10.203629181337648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.203629181337648,0.0,0.0,0.0,0,0,0,0.0,5.0,0.0697242841993637,0.0461293743372216,0.0422700587084148,0.0763209393346379,0.0422700587084148,0.0763209393346379,0
150000.0,1.0,0.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,11.918397239722838,0.0,11.918397239722838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,455.0,0.0586797066014669,0.0427872860635696,0.0800468566966028,0.0504685669660288,0.1037932471863276,0.0521050437682367,0
1100000.0,1.0,0.0,1100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,13.910821646859096,0.0,13.910821646859096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,578.0,0.0986486486486486,0.0797297297297297,0.0841968911917098,0.0531088082901554,0.0841968911917098,0.0531088082901554,0
3000000.0,1.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,0.0,0.0,2008.0,1.0,1.0,14.914123179965662,0.0,14.914123179965662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,205.0,0.1164205039096437,0.1059947871416159,0.0841968911917098,0.0531088082901554,0.0841968911917098,0.0531088082901554,0
200000.0,1.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,4.0,2.0,12.206077645517674,12.206077645517674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,-31.0,0.1058451816745655,0.0703001579778831,0.0861723446893787,0.0681362725450901,0.1037932471863276,0.0521050437682367,0
60000.0,1.0,0.0,0.0,0.0,0.0,0.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,1.0,1.0,11.002116507732016,0.0,0.0,0.0,0.0,0.0,11.002116507732016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1088.0,0.0967741935483871,0.0628183361629881,0.0800468566966028,0.0504685669660288,0.1037932471863276,0.0521050437682367,0
13192000.0,1.0,0.0,13192000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,16.395121219025086,0.0,16.395121219025086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,578.0,0.04875,0.0420833333333333,0.0817757009345794,0.0537383177570093,0.0817757009345794,0.0537383177570093,0
1300000.0,1.0,0.0,1300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300000.0,0.0,0.0,2009.0,1.0,1.0,14.077875591662238,0.0,14.077875591662238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,578.0,0.0470139771283354,0.0762388818297331,0.0800468566966028,0.0504685669660288,0.1037932471863276,0.0521050437682367,0
300000.0,1.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,4.0,2.0,12.611541086966117,12.611541086966117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,353.0,0.0958083832335329,0.0523952095808383,0.0800468566966028,0.0504685669660288,0.1037932471863276,0.0521050437682367,0
3000000.0,1.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,0.0,0.0,2009.0,1.0,1.0,14.914123179965662,0.0,14.914123179965662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,578.0,0.0559440559440559,0.0512820512820512,0.0422700587084148,0.0763209393346379,0.0422700587084148,0.0763209393346379,0
12000000.0,1.0,0.0,12000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000000.0,2001.0,1.0,1.0,16.300417291085605,0.0,16.300417291085605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1801.0,0.0697242841993637,0.0461293743372216,0.0800468566966028,0.0504685669660288,0.1037932471863276,0.0521050437682367,0
1100000.0,3.0,250000.0,850000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,0.0,0.0,2007.0,8.0,3.0,13.910821646859096,12.429220196836384,13.652992804936396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,7.0,0.1164205039096437,0.1059947871416159,0.05,0.1,0.05,0.1,0
7729998.0,1.0,0.0,7729998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,1.0,1.0,15.86061929119749,0.0,15.86061929119749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1773.0,0.0697242841993637,0.0461293743372216,0.0800468566966028,0.0504685669660288,0.1037932471863276,0.0521050437682367,0
3427334.0,2.0,0.0,698866.0,0.0,0.0,0.0,0.0,0.0,2728468.0,0.0,0.0,0.0,0.0,0.0,698866.0,0.0,0.0,2006.0,1.0,1.0,15.047293549216072,0.0,13.457215731295088,0.0,0.0,0.0,0.0,0.0,14.819251203989914,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1180.0,0.1164205039096437,0.1059947871416159,0.0800468566966028,0.0504685669660288,0.1037932471863276,0.0521050437682367,0
100000000.0,2.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,18.420680753952364,0.0,18.420680753952364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,88000000.0,578.0,0.04875,0.0420833333333333,0.0800468566966028,0.0504685669660288,0.1037932471863276,0.0521050437682367,0
13200000.0,1.0,0.0,13200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13200000.0,0.0,0.0,2007.0,3.0,1.0,16.395727463314174,0.0,16.395727463314174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,-638.0,0.1058451816745655,0.0703001579778831,0.0545685279187817,0.0615482233502538,0.0545685279187817,0.0615482233502538,0
34468.0,2.0,24459.0,0.0,0.0,10009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,4.0,2.0,10.44781564835612,10.104794409241164,0.0,0.0,9.211339872309264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,123.0,0.05625,0.025,0.0841968911917098,0.0531088082901554,0.0841968911917098,0.0531088082901554,0
250000.0,1.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,1.0,1.0,12.429220196836384,12.429220196836384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,90.0,0.1335268505079825,0.0725689404934687,0.0800468566966028,0.0504685669660288,0.1037932471863276,0.0521050437682367,0
3274000.0,2.0,0.0,3274000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,2009.0,1.0,1.0,15.001523342349945,0.0,15.001523342349945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,578.0,0.04875,0.0420833333333333,0.0800468566966028,0.0504685669660288,0.1037932471863276,0.0521050437682367,0
5000000.0,1.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,2005.0,1.0,1.0,15.424948670398354,0.0,15.424948670398354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1277.0,0.0470139771283354,0.0762388818297331,0.1695819745034094,0.0551437889119478,0.1037932471863276,0.0521050437682367,0
500000.0,1.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,7.0,3.0,13.122365377402328,0.0,13.122365377402328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,76.0,0.1058451816745655,0.0703001579778831,0.0538461538461538,0.0692307692307692,0.0538461538461538,0.0692307692307692,0
141410.0,1.0,141410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,10.0,4.0,11.859425822912488,11.859425822912488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,182.0,0.1164205039096437,0.1059947871416159,0.0545685279187817,0.0615482233502538,0.0545685279187817,0.0615482233502538,0
7992756.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7992756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,15.894046314544616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.894046314544616,0.0,0.0,0.0,0.0,0,0,0,0.0,578.0,0.0470139771283354,0.0762388818297331,0.0545685279187817,0.0615482233502538,0.0545685279187817,0.0615482233502538,0
50000.0,1.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,10.819798284210286,10.819798284210286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,578.0,0.0830564784053156,0.0996677740863787,0.0231213872832369,0.0751445086705202,0.0231213872832369,0.0751445086705202,0
17800000.0,2.0,0.0,17800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998.0,1.0,1.0,16.694709071442087,0.0,16.694709071442087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,3346.0,0.1174025974025974,0.0514285714285714,0.1695819745034094,0.0551437889119478,0.1037932471863276,0.0521050437682367,0
161080.0,1.0,161080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,11.989662623041475,11.989662623041475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,578.0,0.0579365079365079,0.065079365079365,0.0422700587084148,0.0763209393346379,0.0422700587084148,0.0763209393346379,0
350000.0,1.0,0.0,0.0,0.0,0.0,0.0,350000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,12.765691290604371,0.0,0.0,0.0,0.0,0.0,12.765691290604371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,578.0,0.3548387096774194,0.064516129032258,0.1695819745034094,0.0551437889119478,0.1037932471863276,0.0521050437682367,0
1107075.0,1.0,1107075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,12.0,4.0,13.917232863354068,13.917232863354068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,365.0,0.1058451816745655,0.0703001579778831,0.056701030927835,0.0515463917525773,0.056701030927835,0.0515463917525773,0
1338750.0,11.0,0.0,1338750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,14.10724764770927,0.0,14.10724764770927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,578.0,0.1174025974025974,0.0514285714285714,0.0800468566966028,0.0504685669660288,0.1037932471863276,0.0521050437682367,0
4000000.0,2.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,1.0,1.0,15.201805169084134,0.0,0.0,15.201805169084134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,578.0,0.1164205039096437,0.1059947871416159,0.0987324883255503,0.0527018012008005,0.1037932471863276,0.0521050437682367,0
50000.0,1.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,1.0,1.0,10.819798284210286,10.819798284210286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,-365.0,0.1164205039096437,0.1059947871416159,0.0231213872832369,0.0751445086705202,0.0231213872832369,0.0751445086705202,0
32000000.0,1.0,0.0,32000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32000000.0,0.0,2009.0,1.0,1.0,17.281246492014,0.0,17.281246492014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,578.0,0.04875,0.0420833333333333,0.0800468566966028,0.0504685669660288,0.1037932471863276,0.0521050437682367,0
25000.0,1.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,4.0,2.0,10.12667110305036,0.0,0.0,10.12667110305036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.1164205039096437,0.1059947871416159,0.0422700587084148,0.0763209393346379,0.0422700587084148,0.0763209393346379,0
7000000.0,2.0,0.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000000.0,0.0,0.0,2006.0,1.0,1.0,15.76142084987672,0.0,15.76142084987672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,443.0,0.1174025974025974,0.0514285714285714,0.0800468566966028,0.0504685669660288,0.1037932471863276,0.0521050437682367,0
6430000.0,1.0,0.0,6430000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6430000.0,0.0,2000.0,1.0,1.0,15.676485251734784,0.0,15.676485251734784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,2214.0,0.1174025974025974,0.0514285714285714,0.0841968911917098,0.0531088082901554,0.0841968911917098,0.0531088082901554,0
250000.0,1.0,0.0,0.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,11.0,4.0,12.429220196836384,0.0,0.0,12.429220196836384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,623.0,0.1335268505079825,0.0725689404934687,0.0422700587084148,0.0763209393346379,0.0422700587084148,0.0763209393346379,0
149180.0,1.0,149180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,7.0,3.0,11.912915612798123,11.912915612798123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,149.0,0.1174025974025974,0.0514285714285714,0.056701030927835,0.0515463917525773,0.056701030927835,0.0515463917525773,0
2000000.0,1.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,8.0,3.0,14.508658238524095,14.508658238524095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,298.0,0.1335268505079825,0.0725689404934687,0.0800468566966028,0.0504685669660288,0.1037932471863276,0.0521050437682367,0
1500000.0,2.0,500000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,2007.0,1.0,1.0,14.220976332738882,13.122365377402328,13.815511557963774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0559440559440559,0.0512820512820512,0.0800468566966028,0.0504685669660288,0.1037932471863276,0.0521050437682367,0
2100000.0,1.0,0.0,2100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,14.557448378884017,0.0,14.557448378884017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,578.0,0.1164205039096437,0.1059947871416159,0.0841968911917098,0.0531088082901554,0.0841968911917098,0.0531088082901554,0
3000000.0,1.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,0.0,0.0,2009.0,1.0,1.0,14.914123179965662,0.0,14.914123179965662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,578.0,0.0470139771283354,0.0762388818297331,0.0233576642335766,0.0321167883211678,0.0233576642335766,0.0321167883211678,0
30000.0,2.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,6.0,2.0,10.308985993422082,10.308985993422082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,-638.0,0.0709939148073022,0.0669371196754563,0.0800468566966028,0.0504685669660288,0.1037932471863276,0.0521050437682367,0
1000000.0,1.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,2007.0,1.0,1.0,13.815511557963774,0.0,13.815511557963774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,400.0,0.0986486486486486,0.0797297297297297,0.0987324883255503,0.0527018012008005,0.1037932471863276,0.0521050437682367,0
5730000.0,4.0,0.0,5730000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1980000.0,0.0,2002.0,1.0,1.0,15.561226263210976,0.0,15.561226263210976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,3096.0,0.04875,0.0420833333333333,0.0800468566966028,0.0504685669660288,0.1037932471863276,0.0521050437682367,0
2198284.0,1.0,0.0,2198284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,1.0,1.0,14.60318806887044,0.0,14.60318806887044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,3092.0,0.1174025974025974,0.0514285714285714,0.0800468566966028,0.0504685669660288,0.1037932471863276,0.0521050437682367,0
2000000.0,2.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,4.0,2.0,14.508658238524095,14.508658238524095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,8.0,0.1155378486055776,0.0617529880478087,0.092378752886836,0.0646651270207852,0.092378752886836,0.0646651270207852,0
8000000.0,1.0,0.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998.0,1.0,1.0,15.894952224644102,0.0,15.894952224644102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,3552.0,0.1174025974025974,0.0514285714285714,0.1695819745034094,0.0551437889119478,0.1037932471863276,0.0521050437682367,0
18000000.0,1.0,0.0,18000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000000.0,0.0,1996.0,1.0,1.0,16.705882371415992,0.0,16.705882371415992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,4068.0,0.0697242841993637,0.0461293743372216,0.0800468566966028,0.0504685669660288,0.1037932471863276,0.0521050437682367,0
650000.0,1.0,0.0,650000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650000.0,0.0,0.0,2009.0,1.0,1.0,13.384729180332174,0.0,13.384729180332174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,578.0,0.1164205039096437,0.1059947871416159,0.1695819745034094,0.0551437889119478,0.1037932471863276,0.0521050437682367,0
1000000.0,1.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,2009.0,1.0,1.0,13.815511557963774,0.0,13.815511557963774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,578.0,0.1164205039096437,0.1059947871416159,0.0800468566966028,0.0504685669660288,0.1037932471863276,0.0521050437682367,0
25000.0,1.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,9.0,3.0,10.12667110305036,0.0,10.12667110305036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,943.0,0.0986486486486486,0.0797297297297297,0.1695819745034094,0.0551437889119478,0.1037932471863276,0.0521050437682367,0
40000.0,1.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,9.0,3.0,10.59665973278358,0.0,0.0,0.0,10.59665973278358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0559440559440559,0.0512820512820512,0.0231213872832369,0.0751445086705202,0.0231213872832369,0.0751445086705202,0
500000.0,1.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,11.0,4.0,13.122365377402328,13.122365377402328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,-976.0,0.0697242841993637,0.0461293743372216,0.0,0.0192307692307692,0.0,0.0192307692307692,0
650000.0,1.0,650000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,1.0,1.0,13.384729180332174,13.384729180332174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.1799410029498525,0.0530973451327433,0.0422700587084148,0.0763209393346379,0.0422700587084148,0.0763209393346379,0
415000.0,2.0,0.0,415000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,12.936036208848488,0.0,12.936036208848488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,608.0,0.1174025974025974,0.0514285714285714,0.0861723446893787,0.0681362725450901,0.1037932471863276,0.0521050437682367,0
425000.0,1.0,0.0,0.0,425000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,10.0,4.0,12.959846800844964,0.0,0.0,12.959846800844964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,771.0,0.1164205039096437,0.1059947871416159,0.0800468566966028,0.0504685669660288,0.1037932471863276,0.0521050437682367,0
50000.0,1.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,4.0,2.0,10.819798284210286,10.819798284210286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.1164205039096437,0.1059947871416159,0.0545685279187817,0.0615482233502538,0.0545685279187817,0.0615482233502538,0
500000.0,1.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,7.0,3.0,13.122365377402328,13.122365377402328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,305.0,0.0697242841993637,0.0461293743372216,0.0800468566966028,0.0504685669660288,0.1037932471863276,0.0521050437682367,0
40000.0,1.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,6.0,2.0,10.59665973278358,10.59665973278358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,-16.0,0.0395189003436426,0.0309278350515463,0.0800468566966028,0.0504685669660288,0.1037932471863276,0.0521050437682367,0
3496500.0,1.0,0.0,3496500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,15.067273312126304,0.0,15.067273312126304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,578.0,0.0616509926854754,0.0397074190177638,0.0504201680672268,0.0504201680672268,0.0504201680672268,0.0504201680672268,0
